# Time-averaged data for fix myat1
# TimeStep v_mytemp
102000 324.107
102100 321.663
102200 311.908
102300 323.825
102400 324.022
102500 321.703
102600 322.123
102700 320.245
102800 315.89
102900 304.127
103000 299.712
103100 311.706
103200 305.367
103300 299.183
103400 279.582
103500 278.804
103600 300.485
103700 312.393
103800 304.681
103900 310.365
104000 295.737
104100 306.58
104200 304.386
104300 305.98
104400 303.77
104500 295.99
104600 303.93
104700 302.358
104800 292.374
104900 300.129
105000 285.544
105100 298.568
105200 296.597
105300 295.091
105400 291.038
105500 288.298
105600 295.403
105700 301.491
105800 298.369
105900 294.319
106000 293.463
106100 302.357
106200 294.379
106300 308.62
106400 300.12
106500 299.647
106600 306.685
106700 300.952
106800 298.018
106900 290.927
107000 286.256
107100 304.654
107200 312.611
107300 309.365
107400 309.686
107500 321.806
107600 316.372
107700 317.659
107800 320.419
107900 322.317
108000 328.886
108100 317.761
108200 319.014
108300 311.005
108400 308.368
108500 321.78
108600 314.559
108700 319.118
108800 307.892
108900 313.685
109000 314.595
109100 325.152
109200 329.88
109300 317.367
109400 310.354
109500 314.701
109600 318.208
109700 312.831
109800 315.056
109900 318.414
110000 322.929
110100 291.543
110200 293.863
110300 304.581
110400 308.853
110500 303.609
110600 307.553
110700 303.804
110800 297.087
110900 290.108
111000 289.449
111100 308.008
111200 296.642
111300 308.966
111400 310.013
111500 295.01
111600 299.816
111700 291.697
111800 284.94
111900 289.368
112000 304.945
112100 302.23
112200 314.04
112300 311.56
112400 313.85
112500 296.736
112600 285.761
112700 289.204
112800 305.445
112900 299.145
113000 289.846
113100 293.578
113200 289.58
113300 281.384
113400 283.037
113500 287.87
113600 278.164
113700 274.108
113800 288.447
113900 283.422
114000 276.28
114100 277.947
114200 275.333
114300 293.305
114400 309.327
114500 301.627
114600 299.771
114700 304.316
114800 302.635
114900 301.687
115000 313.799
115100 324.97
115200 315.892
115300 314.191
115400 316.756
115500 316.657
115600 316.41
115700 301.245
115800 303.264
115900 303.936
116000 305.903
116100 298.114
116200 298.62
116300 294.802
116400 298.661
116500 303.338
116600 301.448
116700 290.19
116800 292.559
116900 292.437
117000 296.62
117100 303.262
117200 291.902
117300 291.581
117400 297.557
117500 318.769
117600 316.453
117700 300.084
117800 300.181
117900 300.364
118000 314.515
118100 310.338
118200 306.88
118300 295.627
118400 316.141
118500 319.561
118600 312.222
118700 320.404
118800 334.326
118900 334.117
119000 331.302
119100 331.716
119200 334.698
119300 337.273
119400 332.164
119500 342.01
119600 332.032
119700 328.975
119800 333.312
119900 315.429
120000 316.949
120100 316.191
120200 327.079
120300 312.476
120400 313.523
120500 316.025
120600 290.876
120700 301.588
120800 294.463
120900 298.322
121000 299.642
121100 293.278
121200 310.033
121300 304.479
121400 311.005
121500 304.882
121600 289.873
121700 299.519
121800 287.616
121900 284.73
122000 302.864
122100 299.638
122200 287.779
122300 287.655
122400 281.21
122500 278.913
122600 270.124
122700 296.193
122800 305.326
122900 292.234
123000 288.983
123100 287.688
123200 305.928
123300 295.305
123400 289.484
123500 303.244
123600 307.311
123700 311.238
123800 302.278
123900 314.597
124000 315.399
124100 302.646
124200 307.155
124300 314.037
124400 311.279
124500 299.21
124600 306.539
124700 314.156
124800 312.645
124900 338.926
125000 327.988
125100 314.436
125200 300.986
125300 310.139
125400 306.761
125500 319.068
125600 327.385
125700 317.502
125800 316.217
125900 311.05
126000 310.812
126100 320.095
126200 297.219
126300 288.093
126400 282.849
126500 282.814
126600 295.04
126700 277.454
126800 287.084
126900 273.093
127000 289.306
127100 309.463
127200 302.427
127300 294.901
127400 287.843
127500 290.141
127600 307.898
127700 310.488
127800 307.42
127900 294.549
128000 302.832
128100 316.581
128200 306.236
128300 291.967
128400 298.99
128500 307.313
128600 308.965
128700 290.912
128800 283.261
128900 288.277
129000 293.136
129100 291.209
129200 299.509
129300 292.574
129400 292.145
129500 298.642
129600 303.829
129700 309.014
129800 295.411
129900 301.642
