2750 1.53345 -0.239707 0.0249564
2760 1.50561 -0.245466 0.0234065
2770 1.48404 -0.245036 0.023116
2780 1.50946 -0.241042 0.0242878
2790 1.48431 -0.24034 0.0240488
2800 1.50663 -0.242382 0.0240082
2810 1.53862 -0.23994 0.0247604
2820 1.49257 -0.236017 0.0244379
2830 1.48939 -0.241473 0.0236345
2840 1.48547 -0.239924 0.0237076
2850 1.46852 -0.239613 0.0232936
2860 1.476 -0.241416 0.023163
2870 1.47902 -0.242665 0.0230787
2880 1.47147 -0.242534 0.0229275
2890 1.49871 -0.243415 0.0233956
2900 1.49941 -0.240235 0.0240729
2910 1.53109 -0.241585 0.024564
2920 1.49699 -0.241236 0.0240741
2930 1.48514 -0.241083 0.0237809
2940 1.49485 -0.239424 0.0239884
2950 1.50896 -0.231834 0.0250659
2960 1.51417 -0.234047 0.0248792
2970 1.51908 -0.239515 0.0242566
2980 1.50363 -0.238386 0.0243038
2990 1.50273 -0.234947 0.0246843
3000 1.48925 -0.233822 0.0244005
3010 1.51185 -0.240099 0.0236865
3020 1.52004 -0.242413 0.0234519
3030 1.50284 -0.240934 0.0232428
3040 1.51057 -0.236332 0.0240711
3050 1.50843 -0.237291 0.0243228
3060 1.50787 -0.232363 0.0251523
3070 1.49994 -0.235755 0.0248585
3080 1.46244 -0.240543 0.0236613
3090 1.45592 -0.233703 0.0244528
3100 1.47326 -0.242212 0.0235928
3110 1.49023 -0.243218 0.0238388
3120 1.50851 -0.241195 0.0243089
3130 1.53002 -0.239165 0.0249897
3140 1.51868 -0.23981 0.0247721
3150 1.50502 -0.238731 0.0246332
3160 1.5074 -0.237462 0.0247273
3170 1.46785 -0.239006 0.0235502
3180 1.47002 -0.241244 0.0229839
3190 1.49337 -0.238951 0.023566
3200 1.51583 -0.237995 0.0241024
3210 1.50572 -0.239104 0.0242307
3220 1.49774 -0.23556 0.0249314
3230 1.50333 -0.23706 0.0247206
3240 1.49279 -0.235062 0.0247309
3250 1.48995 -0.237814 0.0244045
3260 1.49873 -0.240109 0.0244031
3270 1.50522 -0.241097 0.0244264
3280 1.50792 -0.243385 0.0241152
3290 1.50712 -0.240928 0.0244566
3300 1.49712 -0.244838 0.0239119
3310 1.49396 -0.244357 0.024034
3320 1.49216 -0.242836 0.0241673
3330 1.48622 -0.244417 0.0236415
3340 1.52201 -0.246988 0.0238444
3350 1.49593 -0.243637 0.0239412
3360 1.49739 -0.241512 0.0242672
3370 1.5027 -0.242165 0.0242997
3380 1.4983 -0.24279 0.0239732
3390 1.51408 -0.242979 0.0238654
3400 1.49687 -0.242862 0.0234138
3410 1.49884 -0.24358 0.0234808
3420 1.49001 -0.242781 0.0236033
3430 1.50405 -0.244335 0.0236717
3440 1.5022 -0.24429 0.0237465
3450 1.49733 -0.241742 0.0241994
3460 1.5056 -0.237868 0.0247491
3470 1.50489 -0.242883 0.0238191
3480 1.5057 -0.244859 0.0233922
3490 1.49551 -0.236699 0.0242022
3500 1.49784 -0.23895 0.0239587
3510 1.49071 -0.239169 0.0239586
3520 1.48974 -0.239641 0.0238617
3530 1.4924 -0.236751 0.0239425
3540 1.5003 -0.239426 0.0232346
3550 1.50693 -0.239129 0.0231415
3560 1.4947 -0.239195 0.023157
3570 1.49486 -0.232813 0.0244506
3580 1.51561 -0.235943 0.0246214
3590 1.50345 -0.238694 0.0240323
3600 1.46418 -0.237516 0.0236865
3610 1.48589 -0.231871 0.0248559
3620 1.49516 -0.239132 0.0241275
3630 1.50684 -0.241047 0.0240565
3640 1.48327 -0.242541 0.0233304
3650 1.4602 -0.234175 0.0240291
3660 1.47918 -0.240086 0.0235397
3670 1.46927 -0.245684 0.0227232
3680 1.45918 -0.246414 0.0225679
3690 1.4907 -0.247277 0.0231346
3700 1.49882 -0.242263 0.0240324
3710 1.51402 -0.24501 0.0240044
3720 1.4726 -0.242041 0.0236963
3730 1.48751 -0.246514 0.0233241
3740 1.50136 -0.243466 0.023838
3750 1.49965 -0.245325 0.0236833
3760 1.47025 -0.243772 0.0234817
3770 1.47247 -0.243568 0.0234929
3780 1.49728 -0.239461 0.0242103
3790 1.505 -0.245138 0.0236333
3800 1.51458 -0.24063 0.0243905
3810 1.48642 -0.244895 0.0232078
3820 1.48389 -0.241324 0.0236887
3830 1.50217 -0.24528 0.0237905
3840 1.51692 -0.246629 0.0239571
3850 1.48848 -0.243097 0.0239752
3860 1.47187 -0.245317 0.0233392
3870 1.45673 -0.241548 0.023681
3880 1.46757 -0.2473 0.0232719
3890 1.47664 -0.253344 0.0226667
3900 1.49409 -0.25176 0.023354
3910 1.50884 -0.244854 0.0246191
3920 1.51397 -0.246804 0.0245179
3930 1.50821 -0.246874 0.024499
3940 1.50988 -0.250524 0.0241174
3950 1.51026 -0.246923 0.0245064
3960 1.49876 -0.251297 0.0235825
3970 1.49069 -0.245255 0.0243154
3980 1.50226 -0.24468 0.0243176
3990 1.49687 -0.250384 0.0232854
4000 1.52174 -0.243263 0.0247537
4010 1.52442 -0.2463 0.0245412
4020 1.52005 -0.248646 0.0241757
4030 1.50563 -0.247278 0.0239048
4040 1.48335 -0.248483 0.0233002
4050 1.51449 -0.248959 0.0239889
4060 1.48774 -0.2492 0.023778
4070 1.48365 -0.250346 0.0237348
4080 1.48258 -0.245057 0.024437
4090 1.47373 -0.251077 0.0234625
4100 1.48319 -0.250807 0.0235143
4110 1.49078 -0.254375 0.023025
4120 1.48559 -0.251355 0.0234434
4130 1.48246 -0.252716 0.0233121
4140 1.50538 -0.250969 0.0239853
4150 1.48616 -0.254554 0.0233496
4160 1.50105 -0.251383 0.0239603
4170 1.51324 -0.253589 0.0238971
4180 1.51129 -0.247558 0.0247908
4190 1.51531 -0.249349 0.0244669
4200 1.49344 -0.25023 0.0236861
4210 1.53464 -0.254966 0.0234627
4220 1.50474 -0.248535 0.0235521
4230 1.47085 -0.250156 0.0228691
4240 1.50043 -0.251512 0.0236374
4250 1.48796 -0.250133 0.0237909
4260 1.48603 -0.252097 0.0235192
4270 1.50326 -0.252607 0.0237278
4280 1.51751 -0.246972 0.0247478
4290 1.52077 -0.244176 0.0249538
4300 1.50294 -0.247093 0.0240355
4310 1.51494 -0.245518 0.0245157
4320 1.5083 -0.245771 0.0243952
4330 1.47548 -0.245309 0.0238418
4340 1.48581 -0.24527 0.0239134
4350 1.46774 -0.247763 0.0231201
4360 1.50857 -0.246592 0.0238465
4370 1.50666 -0.247373 0.0235266
4380 1.50706 -0.246814 0.0235199
4390 1.52156 -0.243182 0.0241088
4400 1.50105 -0.243495 0.0238887
4410 1.49302 -0.248961 0.0233497
4420 1.48895 -0.246699 0.0237979
4430 1.48375 -0.241407 0.0244533
4440 1.51759 -0.243796 0.0246117
4450 1.49566 -0.246479 0.0237489
4460 1.50796 -0.240284 0.024547
4470 1.52867 -0.245599 0.0237893
4480 1.50976 -0.24265 0.023804
4490 1.48583 -0.244348 0.023073
4500 1.50008 -0.242337 0.0236817
4510 1.49749 -0.241143 0.0238265
4520 1.50986 -0.237182 0.0246567
4530 1.52034 -0.238901 0.0247629
4540 1.50671 -0.235798 0.0249742
4550 1.51899 -0.239361 0.0245126
4560 1.51003 -0.241393 0.024016
4570 1.49772 -0.236569 0.0242989
4580 1.50766 -0.23551 0.0243814
4590 1.50583 -0.236868 0.0241806
4600 1.52212 -0.237565 0.0245225
4610 1.4821 -0.233485 0.0242847
4620 1.48965 -0.234424 0.0243361
4630 1.496 -0.23234 0.0247587
4640 1.49428 -0.236787 0.0241141
4650 1.5043 -0.239898 0.0238368
4660 1.49835 -0.236233 0.0241597
4670 1.51246 -0.239174 0.0239509
4680 1.50137 -0.240711 0.0233245
4690 1.51335 -0.242249 0.02322
4700 1.53854 -0.241581 0.0237269
4710 1.49859 -0.239221 0.0234025
4720 1.49722 -0.238438 0.0236007
4730 1.48147 -0.234031 0.0241357
4740 1.50878 -0.236872 0.0244218
4750 1.52579 -0.23963 0.0244447
4760 1.50738 -0.238315 0.0244324
4770 1.51274 -0.236831 0.0245612
4780 1.47492 -0.236528 0.0237328
4790 1.49925 -0.234794 0.0241523
4800 1.52175 -0.236753 0.0239929
4810 1.49911 -0.233676 0.0237858
4820 1.5065 -0.233766 0.0237811
4830 1.47635 -0.231322 0.0236475
4840 1.49357 -0.232593 0.0237809
4850 1.4802 -0.231141 0.023827
4860 1.48449 -0.233973 0.0235088
4870 1.49967 -0.234161 0.0237797
4880 1.52548 -0.232747 0.0244983
4890 1.5209 -0.233468 0.0243459
4900 1.49316 -0.238199 0.0235271
4910 1.4956 -0.231995 0.0246436
4920 1.49537 -0.235114 0.0241741
4930 1.51055 -0.234584 0.0242328
4940 1.50149 -0.234663 0.0236478
4950 1.48866 -0.235201 0.0233974
4960 1.47328 -0.227591 0.0242986
4970 1.4743 -0.235014 0.0235249
4980 1.46094 -0.2349 0.0234134
4990 1.49615 -0.234726 0.0242007
5000 1.50623 -0.234031 0.0248699
5010 1.52233 -0.236293 0.0250358
5020 1.50329 -0.238621 0.0244959
5030 1.50075 -0.236529 0.024653
5040 1.47792 -0.237112 0.0241429
5050 1.51664 -0.241381 0.0240988
5060 1.48918 -0.244448 0.0231348
5070 1.4958 -0.239608 0.0240338
5080 1.50949 -0.238929 0.0245423
5090 1.48363 -0.238285 0.0242075
5100 1.48619 -0.240649 0.0238982
5110 1.51601 -0.240492 0.0244929
5120 1.51908 -0.240041 0.0245711
5130 1.51965 -0.245413 0.0239512
5140 1.53976 -0.246052 0.0241956
5150 1.50767 -0.241735 0.0238978
5160 1.49966 -0.241366 0.0236826
5170 1.51119 -0.240144 0.0241846
5180 1.51199 -0.243298 0.0240669
5190 1.49165 -0.243175 0.0238202
5200 1.48606 -0.244219 0.0233555
5210 1.50967 -0.243445 0.0236686
5220 1.49294 -0.24469 0.0230918
5230 1.49403 -0.239039 0.0237099
5240 1.48526 -0.23846 0.0236269
5250 1.4997 -0.241632 0.0236338
5260 1.48641 -0.242104 0.0236484
5270 1.46031 -0.232445 0.0244624
5280 1.49266 -0.242164 0.0238396
5290 1.50458 -0.243862 0.0238415
5300 1.49568 -0.23808 0.0244244
5310 1.4799 -0.245388 0.0233568
5320 1.46766 -0.239174 0.0241159
5330 1.48632 -0.239842 0.02438
5340 1.51007 -0.237239 0.024993
5350 1.49459 -0.234883 0.0249379
5360 1.51347 -0.236329 0.0250689
5370 1.51011 -0.238447 0.0246616
5380 1.51566 -0.238762 0.0246731
5390 1.48329 -0.236824 0.0241487
5400 1.51785 -0.240634 0.0243075
5410 1.53025 -0.2417 0.0244097
5420 1.5549 -0.241798 0.0249055
5430 1.52292 -0.240102 0.0245861
5440 1.52054 -0.243028 0.024222
5450 1.48807 -0.241632 0.0239838
5460 1.50639 -0.244637 0.0237705
5470 1.49517 -0.245328 0.0232996
5480 1.50023 -0.247496 0.0229768
5490 1.51868 -0.245386 0.02369
5500 1.51787 -0.245053 0.023794
5510 1.47289 -0.242635 0.0234653
5520 1.47861 -0.237049 0.0244044
5530 1.49781 -0.241444 0.0242384
5540 1.48164 -0.24321 0.0236126
5550 1.47227 -0.238141 0.0240412
5560 1.49831 -0.238053 0.0245157
5570 1.48872 -0.245288 0.0233997
5580 1.50249 -0.245076 0.0235697
5590 1.4986 -0.240847 0.0241197
5600 1.49 -0.238043 0.0246341
5610 1.49366 -0.23581 0.0249299
5620 1.48868 -0.240844 0.0240418
5630 1.48936 -0.241084 0.0240564
5640 1.49458 -0.242145 0.0241191
5650 1.50085 -0.246349 0.0234657
5660 1.49797 -0.244352 0.0236112
5670 1.50023 -0.244406 0.0235745
5680 1.51209 -0.241977 0.0242508
5690 1.49584 -0.241804 0.0242427
5700 1.48249 -0.240043 0.0246442
5710 1.52324 -0.242354 0.0253622
5720 1.50512 -0.244044 0.0248904
5730 1.49605 -0.248941 0.0241593
5740 1.48954 -0.243358 0.0247068
5750 1.50237 -0.249765 0.0241319
5760 1.49359 -0.245703 0.0247136
5770 1.51525 -0.244852 0.0251437
5780 1.55107 -0.24493 0.0253362
5790 1.52541 -0.244701 0.0246099
5800 1.52831 -0.252558 0.0237774
5810 1.51133 -0.241409 0.0248849
5820 1.49034 -0.236937 0.0248629
5830 1.50015 -0.243341 0.0239082
5840 1.49332 -0.24653 0.0234984
5850 1.47527 -0.246325 0.0233751
5860 1.49023 -0.243819 0.0241531
5870 1.49154 -0.241175 0.0247632
5880 1.50722 -0.2417 0.0248007
5890 1.48886 -0.236821 0.0248603
5900 1.47877 -0.238039 0.0243656
5910 1.4634 -0.239179 0.0239382
5920 1.49842 -0.243035 0.0241588
5930 1.52411 -0.246731 0.0239613
5940 1.52592 -0.239819 0.0248967
5950 1.51414 -0.24124 0.0245081
5960 1.48162 -0.243882 0.0233193
5970 1.47584 -0.246129 0.0226002
5980 1.50262 -0.238018 0.0240881
5990 1.4878 -0.2413 0.0235802
6000 1.47615 -0.239729 0.0236791
6010 1.48891 -0.232639 0.0246699
6020 1.50982 -0.240295 0.0238808
6030 1.49737 -0.241873 0.0233811
6040 1.47699 -0.239347 0.0233277
6050 1.50882 -0.237854 0.0239049
6060 1.51263 -0.238617 0.0236851
6070 1.51943 -0.237726 0.0239318
6080 1.52545 -0.234631 0.0246545
6090 1.50516 -0.237402 0.0238491
6100 1.5049 -0.237776 0.0238621
6110 1.49078 -0.232495 0.0241821
6120 1.48635 -0.236411 0.0233501
6130 1.51026 -0.235912 0.0235049
6140 1.49321 -0.229681 0.0240059
6150 1.51679 -0.233041 0.0241958
6160 1.50242 -0.231349 0.0242069
6170 1.51962 -0.235503 0.0236967
6180 1.51584 -0.233324 0.0237475
6190 1.50038 -0.232317 0.0237003
6200 1.50702 -0.231784 0.0242562
6210 1.51165 -0.233426 0.0242378
6220 1.49006 -0.236674 0.0235222
6230 1.52979 -0.235053 0.0245337
6240 1.50238 -0.234588 0.0243164
6250 1.47633 -0.23791 0.0238057
6260 1.48615 -0.233568 0.0245918
6270 1.50301 -0.233569 0.0244
6280 1.48892 -0.23525 0.0236871
6290 1.47949 -0.23822 0.0231976
6300 1.47965 -0.240125 0.0230758
6310 1.47981 -0.238004 0.0236443
6320 1.48977 -0.240354 0.0237836
6330 1.47223 -0.238856 0.0239074
6340 1.4956 -0.244534 0.0237492
6350 1.50722 -0.241105 0.0243696
6360 1.50491 -0.242686 0.0240903
6370 1.48794 -0.245742 0.0232739
6380 1.4841 -0.244795 0.0232988
6390 1.50939 -0.240691 0.0241346
6400 1.5248 -0.244149 0.0235851
6410 1.49124 -0.235086 0.0239751
6420 1.48322 -0.24009 0.0235259
6430 1.49777 -0.243489 0.0233991
6440 1.49847 -0.23795 0.0240316
6450 1.50692 -0.241555 0.0238421
6460 1.46614 -0.239369 0.0233764
6470 1.48622 -0.241015 0.0234345
6480 1.47202 -0.242713 0.023104
6490 1.45976 -0.239865 0.0230835
6500 1.49652 -0.244563 0.0230954
6510 1.48808 -0.240897 0.0235209
6520 1.48454 -0.244891 0.0231551
6530 1.48928 -0.241115 0.0237564
6540 1.53426 -0.239943 0.0247891
6550 1.51217 -0.237454 0.0248807
6560 1.51389 -0.235721 0.0249803
6570 1.4992 -0.239642 0.0240876
6580 1.48399 -0.241566 0.0238327
6590 1.45444 -0.240388 0.0235632
6600 1.4823 -0.237288 0.0243794
6610 1.49415 -0.237302 0.024224
6620 1.51818 -0.239167 0.0240067
6630 1.51185 -0.235769 0.0241417
6640 1.5015 -0.237336 0.0237903
6650 1.50151 -0.226419 0.0250431
6660 1.49873 -0.224642 0.0252137
6670 1.52481 -0.230601 0.0246893
6680 1.50462 -0.232674 0.0241111
6690 1.49822 -0.236715 0.023355
6700 1.51882 -0.237637 0.0234464
6710 1.4877 -0.229619 0.0241205
6720 1.51481 -0.235233 0.0239214
6730 1.51678 -0.23496 0.0240942
6740 1.51087 -0.237845 0.023662
6750 1.50464 -0.233854 0.0240749
6760 1.50862 -0.236941 0.0236176
6770 1.4837 -0.238012 0.0231158
6780 1.505 -0.234408 0.0240756
6790 1.50096 -0.235627 0.0239988
6800 1.52591 -0.238329 0.0240573
6810 1.51222 -0.236248 0.0242204
6820 1.53505 -0.235084 0.024889
6830 1.53142 -0.235851 0.0245452
6840 1.49851 -0.232787 0.0240078
6850 1.53358 -0.235547 0.0241047
6860 1.49365 -0.239484 0.0230214
6870 1.49252 -0.238773 0.0231691
6880 1.4857 -0.233256 0.0239446
6890 1.49158 -0.236331 0.0240084
6900 1.49506 -0.237165 0.0241509
6910 1.50453 -0.24031 0.0239591
6920 1.50725 -0.241307 0.0237819
6930 1.5348 -0.239622 0.0245258
6940 1.53035 -0.240345 0.024451
6950 1.53594 -0.239264 0.0247444
6960 1.54121 -0.240337 0.0246579
6970 1.56024 -0.236067 0.02558
6980 1.51974 -0.237794 0.0245597
6990 1.5122 -0.233903 0.0250345
7000 1.5181 -0.235434 0.0246985
7010 1.52731 -0.239053 0.024087
7020 1.52283 -0.239772 0.0240276
7030 1.52415 -0.235837 0.0246008
7040 1.50305 -0.237048 0.0241968
7050 1.51389 -0.234143 0.0246777
7060 1.53246 -0.235812 0.0246503
7070 1.52952 -0.237026 0.0243456
7080 1.51547 -0.235223 0.0243126
7090 1.51467 -0.24037 0.0234815
7100 1.51963 -0.236996 0.0241669
7110 1.51331 -0.232582 0.0247951
7120 1.48996 -0.237813 0.0239271
7130 1.50367 -0.236153 0.0242853
7140 1.4891 -0.237707 0.0235887
7150 1.50138 -0.235173 0.023915
7160 1.53984 -0.235631 0.0243064
7170 1.52557 -0.234152 0.0240536
7180 1.50705 -0.240087 0.0231273
