# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
197000 -0.110326 0.24091
197100 -0.346921 -1.14571
197200 0.559202 0.183095
197300 1.26369 2.19358
197400 0.321168 0.647146
197500 0.346705 -1.35104
197600 -0.277561 1.0925
197700 1.66769 0.973572
197800 -0.453963 -0.624216
197900 -1.8936 0.575662
198000 0.463817 -1.03465
198100 0.6088 -0.622781
198200 -0.809167 1.23534
198300 2.11596 -0.219937
198400 1.16674 0.00866566
198500 -0.669397 0.339548
198600 -1.42791 -0.105426
198700 -0.553598 -1.44696
198800 0.031413 -0.820188
198900 -1.11418 1.18201
199000 -0.372174 -0.213021
199100 -0.176084 -0.103531
199200 -0.712767 -0.38495
199300 -0.474611 -0.0522769
199400 1.73788 -0.0407097
199500 0.3105 0.117588
199600 0.506617 -0.490599
199700 -0.455704 0.29763
199800 -0.833518 -1.69299
199900 0.584377 0.773644
200000 -0.134785 -0.59867
200100 -0.470814 0.198724
200200 0.90932 0.605879
200300 0.514683 0.869554
200400 0.431081 1.01872
200500 0.711971 0.608847
200600 -1.39877 -0.629207
200700 0.269996 1.0706
200800 1.82364 -0.351993
200900 -1.26994 -0.821692
201000 -0.714814 -1.35043
201100 1.7282 0.508094
201200 -0.160783 0.79105
201300 -0.66109 0.253822
201400 1.57878 0.0810339
201500 -0.16039 -0.459866
201600 -1.47108 0.145624
201700 -0.472114 -0.630658
201800 -0.505502 -0.702925
201900 -0.465216 -0.6675
202000 -0.7343 0.487902
202100 -1.20133 0.317458
202200 0.388209 0.196768
202300 1.46203 1.10933
202400 0.454279 -0.947686
202500 -0.783863 -0.0408999
202600 1.13741 -1.21628
202700 0.587263 -0.564724
202800 -1.39089 -0.480536
202900 -1.1061 0.602116
203000 -0.314116 0.220573
203100 0.737179 -0.303595
203200 1.06305 1.06757
203300 1.75267 0.519141
203400 -0.0814721 1.61167
203500 -0.409028 0.687586
203600 -1.11447 -0.866028
203700 -0.0174505 -1.50691
203800 0.599807 0.671883
203900 0.365355 0.983938
204000 -0.743718 -2.39642
204100 0.723395 -0.459321
204200 1.45206 1.69827
204300 -0.244519 1.73712
204400 0.392523 0.510283
204500 0.166034 -1.06984
204600 0.315761 -1.28168
204700 -2.44772 -1.63812
204800 -1.2383 -0.895791
204900 -1.16636 0.577877
205000 0.314098 -0.266971
205100 0.647841 0.844745
205200 1.67788 1.14064
205300 1.33723 -2.24973
205400 -0.168501 0.866894
205500 -1.591 0.204592
205600 -0.692552 0.707665
205700 -1.20187 -1.31562
205800 -0.642073 -2.54922
205900 0.743944 0.312497
206000 0.850163 2.15522
206100 1.22938 2.17755
206200 0.437647 3.74
206300 0.737231 0.895596
206400 -0.0272803 1.67036
206500 -0.492645 -0.54648
206600 -0.247879 1.05695
206700 0.325871 -1.21726
206800 -0.0358823 0.036719
206900 0.049946 0.000263788
207000 0.467125 0.000105499
207100 0.928341 5.61658e-05
207200 -0.412656 -1.58855e-06
207300 -0.924998 -1.51146e-05
207400 -2.83551 -8.27034e-06
207500 -1.30672 -5.1611e-07
207600 1.79451 0
207700 1.9312 0
207800 1.32342 0
207900 0.516925 0
208000 0.385383 0
208100 -0.294098 0
208200 0.0478428 0
208300 -3.59072 0
208400 -1.41851 0
208500 -1.1249 0
208600 1.01387 0
208700 0.550752 0
208800 0.446026 0
208900 -0.902186 0
209000 0.931922 0
209100 -0.393406 0
209200 -0.689289 0
209300 -0.412356 0
209400 1.04108 0
209500 0.166898 0
209600 -0.991837 0
209700 0.746711 0
209800 -0.499185 0
209900 -0.419799 0
210000 0.0291795 0
210100 -0.517149 0
210200 0.608799 0
210300 -0.326708 0
210400 1.30355 0
210500 1.23607 0
210600 0.712478 0
210700 0.755834 0
210800 -0.336385 0
210900 -0.58943 0
211000 -0.326687 0
211100 -0.611557 0
211200 -0.285826 0
211300 -0.0319908 0
211400 0.170761 0
211500 -0.690837 0
211600 1.13994 0
211700 -1.6772 0
211800 -1.02395 0
211900 1.34729 0
212000 -0.437639 0
212100 -0.677228 0
212200 1.76249 0
212300 2.6478 0
212400 -0.191857 0
212500 -0.397674 0
212600 -2.05472 0
212700 -2.75204 0
212800 0.0104807 0
212900 -0.667146 0
213000 -0.842752 0
213100 1.33052 0
213200 2.75012 0
213300 1.54394 0
213400 1.04928 0
213500 -0.525623 0
213600 -1.53859 0
213700 -1.91696 0
213800 0.150992 0
213900 1.34792 0
214000 2.7848 0
214100 1.42999 0
214200 -2.04998 0
214300 -1.61961 0
214400 -0.553011 0
214500 -1.9066 0
214600 1.51299 0
214700 0.419441 0
214800 0.507666 0
214900 0.376566 0
215000 1.50276 0
215100 -2.61727 0
215200 -2.51136 0
215300 -1.005 0
215400 -0.519058 0
215500 -0.632307 0
215600 0.564039 0
215700 0.838336 0
215800 2.19339 0
215900 1.23022 0
216000 -0.740969 0
216100 0.244645 -8.88178e-16
216200 0.0692759 -8.88178e-16
216300 0.827458 -8.88178e-16
216400 0.746796 -8.88178e-16
216500 -0.0818535 -8.88178e-16
216600 -1.02319 -8.88178e-16
216700 1.33505 -8.88178e-16
216800 0.874953 -8.88178e-16
216900 1.41042 -8.88178e-16
217000 1.0508 -8.88178e-16
217100 -0.907368 -8.88178e-16
217200 -0.545183 -8.88178e-16
217300 0.0831629 -8.88178e-16
217400 1.37416 -8.88178e-16
217500 0.486259 -8.88178e-16
217600 0.627116 -8.88178e-16
217700 -1.89971 -8.88178e-16
217800 -1.15143 -8.88178e-16
217900 -1.98008 -8.88178e-16
218000 -2.05608 -8.88178e-16
218100 1.62081 -8.88178e-16
218200 0.589637 -8.88178e-16
218300 -0.830679 -8.88178e-16
218400 -0.543526 -8.88178e-16
218500 0.114986 -8.88178e-16
218600 0.521309 -8.88178e-16
218700 2.05953 -8.88178e-16
218800 0.504805 -8.88178e-16
218900 0.0380075 -8.88178e-16
219000 -0.380613 -8.88178e-16
219100 -1.25853 -6.21725e-16
219200 -0.950495 0
219300 -0.682744 0
219400 -0.346792 0
219500 0.514412 0
219600 1.24213 0
219700 -0.401274 0
219800 0.447548 0
219900 1.26224 0
220000 3.55734 0
220100 2.70071 0
220200 -1.20547 0
220300 -3.79854 0
220400 -2.50158 0
220500 -1.30753 0
220600 1.26311 0
220700 2.86127 0
220800 -0.559702 0
220900 -0.892652 0
221000 -0.940895 0
221100 -1.29356 0
221200 -1.20596 0
221300 0.583089 0
221400 -0.0132877 0
221500 0.403884 0
221600 1.77818 0
221700 0.924841 0
221800 0.189346 0
221900 -1.37252 0
222000 -1.74554 0
222100 -1.4025 0
222200 -0.214507 0
222300 -1.10624 0
222400 0.439346 0
222500 2.52098 0
222600 4.26292 0
222700 0.666946 0
222800 -0.871052 0
222900 -1.73523 0
223000 -2.404 0
223100 -0.367035 0
223200 1.89548 0
223300 1.25879 0
223400 -0.0202197 0
223500 0.811266 0
223600 -2.04276 0
223700 -0.735182 0
223800 -1.72259 0
223900 -0.404306 0
224000 0.531225 0
224100 1.65276 0
224200 0.219093 0
224300 1.24369 0
224400 1.0714 0
224500 -1.23497 0
224600 -2.47259 0
224700 -2.16068 0
224800 -1.40799 0
224900 1.27484 0
225000 0.458377 0
225100 1.41485 0
225200 0.797402 0
225300 -0.870734 0
225400 -0.455343 0
225500 -0.895516 0
225600 0.113673 0
225700 1.81358 0
225800 1.19034 0
225900 -0.629309 0
226000 0.743918 0
226100 -1.17224 0
226200 -0.399916 0
226300 -1.12746 0
226400 -0.374608 0
226500 1.39361 0
226600 0.835155 0
226700 0.541788 0
226800 1.74219 0
226900 1.42362 0
227000 0.869281 0
227100 -1.85702 0
227200 -1.57119 0
227300 -2.35295 0
227400 -1.74531 0
227500 -0.351515 0
227600 0.636728 0
227700 0.967243 0
227800 -0.1371 0
227900 0.456282 0
228000 -0.983941 0
228100 -0.644876 0
228200 -0.36033 0
228300 1.43701 0
228400 1.75549 0
228500 1.38588 0
228600 -0.93587 0
228700 -1.08025 0
228800 -2.94964 0
228900 -0.584515 0
229000 1.97612 0
229100 -0.107431 0
229200 -0.0068064 0
229300 2.79259 0
229400 0.801556 0
229500 1.61959 0
229600 -0.377676 0
229700 -0.882509 0
229800 -0.960258 0
229900 -0.297567 0
230000 1.23303 0
230100 -0.148182 0
230200 1.21024 0
230300 -0.353231 0
230400 -2.25763 0
230500 -1.82476 0
230600 -0.549307 0
230700 1.3534 0
230800 1.53272 0
230900 0.26632 0
231000 0.577578 0
231100 0.266457 0
231200 -0.72414 0
231300 -1.38098 0
231400 0.557487 0
231500 0.400856 0
231600 -1.72558 0
231700 0.849518 0
231800 0.571998 0
231900 -0.222404 0
232000 -0.165295 0
232100 0.302948 0
232200 0.355136 0
232300 0.605057 0
232400 0.120567 0
232500 2.0047 0
232600 0.869541 0
232700 0.288239 0
232800 -0.329534 0
232900 0.097232 0
233000 -0.985325 0
233100 -0.728326 0
233200 -1.59544 0
233300 -0.958652 0
233400 -0.389832 0
233500 1.91297 0
233600 1.96723 0
233700 0.08798 0
233800 -0.103289 0
233900 -1.64504 0
234000 -1.94825 0
234100 0.992936 0
234200 -0.0548444 0
234300 0.232905 0
234400 0.32648 0
234500 -0.332478 0
234600 -0.204024 0
234700 -0.656098 0
234800 -1.42249 0
234900 -0.353888 0
235000 1.14945 0
235100 2.42998 0
235200 1.52853 0
235300 1.39639 0
235400 0.458731 0
235500 -0.568061 0
235600 -0.41621 0
235700 -0.588099 0
235800 -0.311183 0
235900 0.354208 0
236000 -1.13411 0
236100 -0.537139 0
236200 -0.380373 0
236300 -0.426376 0
236400 -0.450523 0
236500 -0.395142 0
236600 1.33938 0
236700 0.926147 0
236800 -1.36666 0
236900 -1.25301 0
237000 1.4892 0
237100 0.331406 0
237200 -1.39801 0
237300 -0.786755 0
237400 -2.5271 0
237500 -0.959993 0
237600 0.687808 0
237700 1.2413 0
237800 1.70383 0
237900 1.25389 0
238000 0.858122 0
238100 -0.389596 0
238200 0.495967 0
238300 0.797418 0
238400 1.6886 0
238500 -1.3776 0
238600 -1.85136 0
238700 0.068222 0
238800 1.2682 0
238900 -0.471349 0
239000 0.816883 0
239100 -1.05891 0
239200 -0.401612 0
239300 0.60709 0
239400 -1.04485 0
239500 0.476627 0
239600 1.81361 0
239700 -2.16114 0
239800 -1.59179 0
239900 -0.524269 0
240000 -1.44909 0
240100 -1.48072 0
240200 0.792321 0
240300 1.25527 0
240400 0.257253 0
240500 0.234631 0
240600 -0.265311 0
240700 -1.45935 0
240800 1.02516 0
240900 0.752396 0
241000 1.63251 0
241100 0.348132 0
241200 -0.825685 0
241300 0.303862 0
241400 0.502098 0
241500 0.11208 0
241600 0.543363 0
241700 0.252781 0
241800 0.696855 0
241900 0.307566 0
242000 -1.20683 0
242100 0.384334 0
242200 -0.974779 0
242300 1.26276 0
242400 -0.797209 0
242500 -0.347278 0
242600 -2.15496 0
242700 -0.710092 0
242800 -0.181667 0
242900 0.72187 0
243000 -0.221471 0
243100 1.19949 0
243200 -1.85509 0
243300 -2.06373 0
243400 0.480227 0
243500 0.506974 0
243600 -0.0392145 0
243700 -0.25056 0
243800 0.850046 0
243900 1.19318 0
244000 1.39516 0
244100 -0.633153 0
244200 -0.881604 0
244300 0.967132 0
244400 0.0689339 0
244500 1.65443 0
244600 0.984571 0
244700 0.8382 0
244800 -0.951521 0
244900 0.614625 0
245000 -0.895818 0
245100 0.14551 0
245200 0.608426 0
245300 0.272232 0
245400 -0.127278 0
245500 -0.557483 0
245600 -0.0655515 0
245700 -1.90541 0
245800 -0.716543 0
245900 0.875288 0
246000 0.324074 0
246100 0.520999 0
246200 -0.91055 0
246300 -1.96509 0
246400 -0.689156 0
246500 0.682959 0
246600 0.59855 0
246700 -1.05404 0
246800 0.058829 0
246900 1.48568 0
247000 1.23239 0
247100 -0.312321 0
247200 0.345474 0
247300 -0.503576 0
247400 1.02725 0
247500 0.639711 0
247600 0.0465225 0
247700 0.361972 0
247800 0.36861 0
247900 1.41541 0
248000 -1.16794 0
248100 1.09796 0
248200 -0.336482 0
248300 0.359741 0
248400 0.615647 0
248500 -0.613225 0
248600 0.489431 0
248700 -0.926981 0
248800 -0.448292 0
248900 -0.263939 0
249000 0.0272202 0
249100 -1.09268 0
249200 -1.80937 0
249300 -1.35692 0
249400 -0.66488 0
249500 1.69394 0
249600 0.101115 0
249700 -0.0472498 0
249800 -0.693669 0
249900 0.565426 0
250000 0.759324 0
250100 0.225503 0
250200 0.752744 0
250300 0.41477 0
250400 0.626818 0
250500 1.00876 0
250600 -0.585353 0
250700 -0.019429 0
250800 -0.143686 0
250900 0.821961 0
251000 1.0674 0
251100 1.13955 0
251200 -2.14168 0
251300 0.30131 0
251400 2.12581 0
251500 -0.224473 0
251600 -1.03466 0
251700 0.152171 0
251800 -1.08855 0
251900 -1.94379 0
252000 -0.319662 0
252100 -0.0188346 0
252200 -1.04501 0
252300 -0.833836 0
252400 -2.72886 0
252500 0.874638 0
252600 1.31607 0
252700 0.618287 0
252800 0.697643 0
252900 0.172838 0
253000 -0.873846 0
253100 0.330486 0
253200 0.78426 0
253300 0.429395 0
253400 -0.839102 0
253500 0.332623 0
253600 -0.326666 0
253700 -1.18889 0
253800 1.14463 0
253900 1.54515 0
254000 1.88723 0
254100 1.89968 0
254200 -0.831339 0
254300 -0.667733 0
254400 0.504889 0
254500 0.345817 0
254600 -0.62825 0
254700 -0.113196 0
254800 -2.00679 0
254900 -1.00149 0
255000 -1.25244 0
255100 -1.34824 0
255200 -0.147271 0
255300 0.359805 0
255400 -0.425521 0
255500 1.0113 0
255600 -0.790772 0
255700 -0.478402 0
255800 1.27448 0
255900 -0.47663 0
256000 -1.53606 0
256100 -0.297908 0
256200 -0.0978461 0
256300 -0.291497 0
256400 -0.857435 0
256500 0.0914372 0
256600 1.04423 0
256700 1.31395 0
256800 0.939989 0
256900 1.48046 0
257000 1.97588 0
257100 0.465341 0
257200 -0.129374 0
257300 -0.019687 0
257400 0.532574 0
257500 -1.21915 0
257600 -0.634449 0
257700 -0.768707 0
257800 -1.39193 0
257900 -0.820243 0
258000 0.839806 0
258100 0.0295661 0
258200 0.571541 0
258300 0.89912 0
258400 -1.04518 0
258500 0.316777 0
258600 -0.135532 0
258700 -0.156373 0
258800 -1.89191 0
258900 -1.41415 0
259000 -1.12005 0
259100 -0.408194 0
259200 0.262548 0
259300 0.383625 0
259400 -0.387749 0
259500 1.03442 0
259600 1.26583 0
259700 2.64546 0
259800 0.957097 0
259900 0.758156 0
260000 0.700948 0
260100 -0.544344 0
260200 -0.262391 0
260300 -0.105207 0
260400 -1.08436 0
260500 0.197404 0
260600 0.783222 0
260700 0.0979088 0
260800 0.394124 0
260900 -0.172245 0
261000 0.519344 0
261100 0.544445 0
261200 0.346051 0
261300 -0.443775 0
261400 -1.20698 0
261500 0.0293942 0
261600 -1.51634 0
261700 -0.784021 0
261800 -0.37089 0
261900 -0.881539 0
262000 -2.38654 0
262100 -0.625773 0
262200 0.942753 0
262300 0.549674 0
262400 2.22116 0
262500 1.16103 0
262600 0.777875 0
262700 -0.570468 0
262800 0.427022 0
262900 0.339059 0
263000 0.723543 0
263100 -0.10298 0
263200 -0.465233 0
263300 0.878516 0
263400 0.546997 0
263500 1.60608 0
263600 0.293257 0
263700 0.758085 0
263800 -0.425378 0
263900 -1.2753 0
264000 -0.548588 0
264100 1.17404 0
264200 1.60796 0
264300 -1.21575 0
264400 -0.970414 0
264500 -2.3933 0
264600 -0.715939 0
264700 -0.645074 0
264800 0.0523274 0
264900 -0.912857 0
265000 -0.453178 0
265100 0.456865 0
265200 -0.0900701 0
265300 1.56818 0
265400 0.69307 0
265500 -0.69603 0
265600 -1.62904 0
265700 0.288168 0
265800 1.15502 0
265900 0.923357 0
266000 0.511418 0
266100 1.07691 0
266200 -0.37536 0
266300 -0.456144 0
266400 0.0715626 0
266500 0.507226 0
266600 0.707433 0
266700 1.94597 0
266800 1.30767 0
266900 0.300845 0
267000 -1.07362 0
267100 -1.68082 0
267200 0.519578 0
267300 -0.794374 0
267400 -0.492357 0
267500 -2.4959 0
267600 0.133808 0
267700 0.00502201 0
267800 0.97227 0
267900 -0.795529 0
268000 0.44228 0
268100 -2.83193 0
268200 -0.360941 0
268300 0.147498 0
268400 -0.595274 0
268500 0.60532 0
268600 2.27974 0
268700 -2.30069 0
268800 0.583911 0
268900 0.121086 0
269000 0.0279488 0
269100 -0.097717 0
269200 2.02334 0
269300 0.853992 0
269400 0.56692 0
269500 -0.717218 0
269600 0.881396 0
269700 1.04611 0
269800 0.504863 0
269900 -0.104416 0
270000 -1.2445 0
270100 -0.0142841 0
270200 0.299472 0
270300 -0.819741 0
270400 -0.511022 0
270500 -0.180094 0
270600 -0.541906 0
270700 -0.625387 0
270800 0.227444 0
270900 -1.09806 0
271000 -0.349495 0
271100 -0.20505 0
271200 -0.912621 0
271300 -1.74232 0
271400 0.475622 0
271500 -0.520167 0
271600 -0.460771 0
271700 0.293527 0
271800 0.839811 0
271900 -0.126676 0
272000 0.229361 0
272100 0.451784 0
272200 1.06314 0
272300 0.925381 0
272400 1.06836 0
272500 -0.251398 0
272600 0.884734 0
272700 -0.344962 0
272800 -0.535724 0
272900 1.22378 0
273000 0.402339 0
273100 -0.0133076 0
273200 1.25781 0
273300 0.381542 0
273400 -0.604033 0
273500 -0.95373 0
273600 0.105228 0
273700 -1.03073 0
273800 -1.09933 0
273900 -2.03564 0
274000 -0.622952 0
274100 0.425804 0
274200 -0.392285 0
274300 1.03497 0
274400 -0.742006 0
274500 0.0743443 0
274600 -0.566704 0
274700 -0.650304 0
274800 -0.362556 0
274900 1.09622 0
275000 0.815973 0
275100 1.00609 0
275200 -0.0392423 0
275300 -0.415132 0
275400 -0.594994 0
275500 -0.178217 0
275600 0.671975 0
275700 0.797671 0
275800 2.5612 0
275900 2.20469 0
276000 0.166049 0
276100 -0.41518 0
276200 -0.0420669 0
276300 -0.770584 0
276400 -0.221011 0
276500 -0.846924 0
276600 0.861921 0
276700 -0.508746 0
276800 -0.345103 0
276900 -1.23383 0
277000 -0.35549 0
277100 -0.742177 0
277200 -0.667851 0
277300 -0.98294 0
277400 0.959549 0
277500 0.3636 0
277600 1.38537 0
277700 -1.07686 0
277800 -0.796687 0
277900 -0.289825 0
278000 -1.33046 0
278100 -1.13415 0
278200 0.277635 0
278300 1.04662 0
278400 1.64193 0
278500 2.08271 0
278600 1.58626 0
278700 1.12321 0
278800 0.951337 0
278900 -1.18203 0
279000 0.456982 0
279100 -0.101309 0
279200 -0.740813 0
279300 0.91294 0
279400 1.76438 0
279500 -2.01372 0
279600 -1.00254 0
279700 -0.792763 0
279800 -2.37426 0
279900 0.416431 0
280000 2.04272 0
280100 0.291816 0
280200 0.0646297 0
280300 1.51133 0
280400 -2.41296 0
280500 -0.89927 0
280600 -0.406307 0
280700 -1.38728 0
280800 -0.829496 0
280900 0.832304 0
281000 -0.304626 0
281100 -0.138218 0
281200 0.854987 0
281300 -0.457663 0
281400 -0.410703 0
281500 2.675 0
281600 1.228 0
281700 0.245954 0
281800 0.167132 0
281900 0.577503 0
282000 0.764199 0
282100 0.445512 0
282200 -1.62042 0
282300 -1.22027 0
282400 -0.0129029 0
282500 1.64265 0
282600 -0.803348 0
282700 -0.752153 0
282800 1.40229 0
282900 1.09798 0
283000 0.291873 0
283100 -0.930142 0
283200 -0.191913 0
283300 -1.54174 0
283400 -1.08697 0
283500 -0.35904 0
283600 -0.573122 0
283700 0.28918 0
283800 -1.78844 0
283900 -2.89911 0
284000 -0.683396 0
284100 2.57312 0
284200 1.3215 0
284300 0.63259 0
284400 0.701886 0
284500 1.27747 0
284600 0.238248 0
284700 0.823091 0
284800 -1.27951 0
284900 -0.694381 0
285000 0.489884 0
